,img_id,num_user,attractiveness,familiarity,uniqueness,friendliness,pleasure,arousal,dominance
417,413,5,4,0,3,1,0.5973331705729168,0.020791909449677792,0.32677788628472226
418,414,5,3,0,2,1,0.28622205946180557,-0.8091444393064895,0.0378889973958333
419,415,5,2,0,2,1,0.19288872612847224,-0.722008591973607,0.26455566406250003
420,416,5,3,1,2,1,0.29511094835069446,-0.5308459699306348,0.2823334418402778
421,417,5,3,0,3,1,0.29066650390625004,-0.25280297342266256,0.02011121961805562
422,418,5,2,0,3,0,0.05511094835069441,-0.6022188288598734,0.06900010850694444
423,419,5,3,0,4,1,0.13066650390625006,-0.8220486994444745,0.27788899739583334
424,420,5,4,0,3,1,0.4151109483506944,-0.4935826820099701,0.2423334418402777
425,421,5,4,0,3,1,0.49511094835069447,-0.02771504113437192,0.49122233072916677
426,422,5,4,0,3,1,0.5173331705729167,-0.12912788306539053,0.49333333333333346
427,423,5,3,0,3,1,0.3839998372395835,-0.3438361443274161,0.40677788628472217
428,424,5,4,1,3,1,0.6822222222222223,0.25468342353386164,0.5356667751736112
429,425,5,4,1,4,1,0.5884442816840278,0.2714174385932241,0.2506667751736111
430,426,5,2,0,2,1,-0.13600016276041668,-0.8641668320958477,0.07788899739583335
431,427,5,3,0,3,1,0.006222059461805607,-0.6430500640931871,0.35788899739583335
432,428,5,4,0,4,1,0.32177761501736113,-0.41557398436514725,0.1534445529513889
433,429,5,1,0,2,0,-0.0071112738715277905,-0.6468158869601126,0.02455566406249999
434,430,5,1,0,2,0,-0.17155571831597224,-0.6785244738844998,0.14900010850694445
435,431,5,2,0,2,0,-0.2960001627604167,-0.5536256795376898,-0.010999891493055535
436,432,5,3,0,2,1,0.2551109483506945,-0.6511937477076288,0.24233344184027777
437,433,5,3,0,2,1,0.2773331705729168,-0.70572444334775,0.2156667751736112
438,434,5,3,0,2,1,0.13955539279513893,-0.6597979867979552,0.1934445529513889
439,435,5,2,1,2,1,-0.15333333333333335,-0.43971653942169764,0.09566677517361108
440,436,5,2,0,3,0,-0.04711127387152778,-0.5422703399416375,0.05122233072916663
441,437,5,2,0,2,1,0.1217776150173611,-0.8328231855024061,0.06455566406250005
442,438,5,2,0,2,1,0.2728887261284722,-0.8753212057655846,0.05122233072916667
443,439,5,3,0,2,1,0.1973331705729167,-0.7330839411870276,0.14900010850694445
444,440,5,1,0,1,1,-0.14488905164930557,-0.4706409493335434,0.09566677517361113
445,441,5,3,1,1,1,-0.05155571831597226,-0.5401092512225765,0.029000108506944476
446,442,5,3,1,2,1,-0.016000162760416613,-0.8520837575227777,0.09566677517361119
447,443,5,3,0,2,1,0.4728887261284722,-0.10867083938848503,0.34455566406249993
448,444,5,3,0,2,1,0.20177761501736113,-0.5744075514433613,0.45122233072916673
449,445,5,3,0,2,1,0.13511094835069448,-0.6154343221847863,0.09566677517361108
450,446,5,2,1,1,1,0.3439998372395834,-0.6110904641450022,0.32677788628472226
451,447,5,3,0,2,1,0.23733317057291675,-0.6405095523621851,0.40233344184027786
452,448,5,3,1,2,1,0.21511094835069447,-0.8845248809423009,0.3223334418402778
453,449,5,3,0,2,1,-0.16711127387152777,-0.4016075969221628,0.2778889973958334
454,450,5,2,0,2,1,-0.21600016276041673,-0.7561483955368749,-0.1398887803819445
455,451,5,3,1,2,1,0.1662220594618056,-0.5403115462324912,0.18900010850694446
456,452,5,3,1,1,1,0.22399983723958333,-0.8554221924749459,0.2601112196180555
457,453,5,2,0,2,1,0.08177761501736111,-0.9443604089352128,0.15344455295138887
458,454,5,2,0,2,0,0.13511094835069448,-0.6371276004605787,-0.050999891493055546
459,455,5,3,0,2,1,0.10844428168402782,-0.5289130729695125,0.17122233072916665
460,456,5,2,0,2,1,-0.15777777777777774,-0.4397921867176386,0.03344455295138892
461,457,5,3,0,2,1,0.23288872612847228,-0.8082016889160833,0.21566677517361107
462,458,5,2,0,2,1,0.1973331705729167,-0.5906513533542774,0.07344455295138892
463,459,5,2,0,2,1,-0.22933349609375,-0.5797414608804758,0.23344455295138883
464,460,5,1,0,2,0,-0.3937779405381945,0.10904077246740443,-0.1487776692708333
465,461,5,1,1,2,0,-0.006666666666666712,-0.2318905006612856,0.08233344184027776
466,462,5,2,0,2,0,0.015555555555555578,-0.023782519939155766,0.13566677517361114
467,463,5,2,0,2,1,0.08177761501736112,-0.7652407146809151,0.2645556640625001
468,464,5,2,1,2,1,0.055110948350694425,-0.06403900104209534,0.033444552951388914
469,465,5,3,0,2,1,0.19288872612847224,-0.12125853883243458,0.28677788628472234
470,466,5,3,0,2,1,0.45955539279513885,-0.5929047667706913,0.2067778862847222
471,467,5,4,0,3,1,0.6328887261284722,-0.1009924820526015,0.17566677517361115
472,468,5,4,0,3,1,0.44622205946180565,-0.2799525624657496,0.3445556640625001
473,469,5,2,1,2,1,0.055110948350694446,-0.3608806294729316,-0.010999891493055603
474,470,5,2,0,2,0,-0.12266682942708332,-0.6955513935406529,-0.10433322482638889
475,471,5,2,0,3,1,-0.029333496093750022,-0.7430002227407371,0.10455566406250003
476,472,5,2,0,2,1,0.22844428168402775,-0.3891942680158259,0.11344455295138886
477,473,5,2,0,2,1,0.05955539279513886,-0.6328974938768586,-0.2243332248263889
478,474,5,2,0,2,1,0.22399983723958328,-0.38171738906488273,0.3401112196180556
479,475,5,2,0,2,1,0.3395553927951389,-0.6000998729242193,-0.033222113715277814
480,476,5,3,0,2,1,0.31288872612847224,-0.5357988292740832,0.11788899739583332
481,477,5,2,0,2,1,0.33511094835069455,-0.3772345163833151,0.25566677517361114
482,478,5,3,0,2,1,0.20622205946180555,-0.7800615479147949,-0.12655544704861113
483,479,5,3,0,2,1,0.26844428168402773,-0.3870199881859371,0.34900010850694446
484,480,5,2,0,2,1,0.13955539279513893,-0.935404804654417,0.21566677517361113
485,481,5,3,1,2,1,0.23703694661458333,-0.5202677685478505,-0.06851833767361108
486,482,5,3,1,2,1,0.054814724392361125,-0.5306172607747885,-0.03185167100694447
487,483,5,3,0,2,1,0.2681480577256944,-0.08571050414055721,-0.018518337673611086
488,484,5,3,1,2,1,0.18814805772569448,-0.5034260040826457,0.26592610677083334
489,485,5,2,1,2,1,0.07259250217013892,-0.4651917640522438,0.24703721788194452
490,486,5,3,1,2,1,0.09481472439236106,-0.37572391923976445,0.2681483289930555
491,487,5,3,1,2,1,0.3081480577256945,-0.42781923618304624,0.21592597113715278
492,488,5,3,1,3,1,0.3125925021701389,-0.04999428176053957,0.43925930447048617
493,489,5,4,1,3,1,0.6103702799479167,-0.20382722032479883,0.23481499565972222
494,490,5,3,1,2,1,0.1570369466145833,-0.4492042097353345,0.2170372178819444
495,491,5,4,0,2,1,0.00592583550347221,-0.24688813492099562,0.15425944010416665
496,492,5,3,1,3,1,0.4192591688368056,0.09867684227198052,0.20814832899305555
497,493,5,3,1,2,1,0.16592583550347217,-0.12667170268419384,0.08370388454861111
498,494,5,2,1,2,1,-0.19407416449652778,-0.5904101304483598,-0.15185167100694447
499,495,5,2,0,3,0,0.041481391059027754,-0.5238678928314854,-0.22740736219618057
500,496,5,1,1,2,0,-0.5096297200520834,0.06604071623312602,0.5992594401041667
501,497,5,3,1,2,1,0.23259250217013894,-0.4762481769054968,0.07925944010416669
502,498,5,4,0,4,1,0.26503689236111116,0.45698947225440134,-0.0007405598958333482
503,499,5,4,1,3,1,0.34370361328125004,-0.41068401156740475,0.24370388454861108
504,500,5,4,1,4,1,0.3081480577256944,-0.21948919580363838,0.09148166232638888
505,501,5,3,0,4,1,0.32592583550347226,-0.6106954002667223,0.2781483289930556
506,502,5,3,1,3,1,-0.1629630533854167,-0.4770099434162267,0.17259277343749999
507,503,5,3,1,2,1,-0.11274088541666669,0.09437875270459006,0.1281483289930556
508,504,5,2,1,2,0,-0.08740749782986111,-0.7503622559167452,0.3681483289930556
509,505,5,4,0,4,1,0.9170369466145833,0.658367525458693,0.2981483289930556
510,506,5,5,0,4,1,0.9037036132812502,0.7494261032244889,0.7187038845486111
511,507,5,4,0,4,1,0.31703694661458337,0.17400748738617944,0.12703721788194447
512,508,5,2,0,4,0,0.010370279947916661,0.17964870563281984,0.10592610677083329
513,509,5,2,0,4,0,-0.0651852756076389,-0.6081479649271392,0.15925944010416665
514,510,5,2,0,3,1,0.09481472439236116,-0.3899551542231265,0.2148149956597222
515,511,5,2,0,4,1,-0.08296305338541672,-0.40087847210957933,-0.2007405598958334
516,512,5,2,0,4,0,-0.29185194227430555,0.0027208225825714914,-0.045185004340277765
517,513,5,4,0,2,1,0.4859258355034723,-0.321652461959503,0.23481499565972222
518,514,5,4,0,3,1,0.3392591688368056,-0.14508473723038554,0.43925944010416673
519,515,5,4,1,4,1,0.47259250217013904,-0.3097000997720732,0.23037055121527777
520,516,5,4,0,3,1,0.09037027994791672,0.48711784095582883,0.24037055121527776
521,517,5,3,1,2,1,-0.2029630533854167,-0.6458886821598603,-0.1918516710069445
522,518,5,3,1,2,1,0.08592583550347224,-0.39851939135498426,0.2081480577256944
523,519,5,3,0,2,1,0.22370361328125005,0.05541284891405189,0.07481499565972224
524,520,5,3,1,2,1,0.2370369466145834,-0.9342000073313198,0.048148328993055545
525,521,5,2,0,3,1,0.05037027994791664,-0.6893026143659962,0.10592610677083333
526,522,5,4,1,2,1,0.5748147243923611,-0.06052472168226297,0.3320372178819445
527,523,5,3,0,4,1,0.47703694661458335,-0.16268523664780168,0.17703721788194443
528,524,5,4,0,4,1,0.7614813910590278,0.11069989159489375,-0.05851833767361112
529,525,5,3,1,2,1,0.36148139105902777,-0.22945438856925415,0.20370388454861113
530,526,5,1,0,2,0,-0.5007408311631945,0.04796342957110045,0.3103705512152778
531,527,5,3,1,4,1,0.3881480577256945,-0.4907405019139309,-0.050740559895833315
532,528,5,2,0,2,1,-0.1674074978298611,-0.7010122896562321,-0.2074072265625
533,529,5,2,1,3,0,0.22370361328125,-0.18482853819363815,0.24759277343750002
534,530,5,3,1,3,1,0.5125925021701389,-0.43133570437303137,0.4337038845486112
535,531,5,3,0,3,1,0.3881480577256945,0.35560623653101997,0.45592610677083345
536,532,5,4,1,4,1,0.5925925021701389,0.35609336709657324,0.5412223307291667
537,533,5,3,0,3,1,0.432592502170139,-0.17165813339413835,0.2925927734375
538,534,5,4,1,4,1,0.7970369466145834,0.4895575815970757,0.13259277343750012
539,535,5,3,0,4,1,-0.03851860894097221,0.40873144045199955,0.08703721788194443
540,536,5,3,0,4,1,0.1214813910590278,0.08307720266215615,0.03481499565972221
541,537,5,3,1,3,1,0.4370369466145834,-0.4146667597519763,0.1770372178819445
542,538,5,4,1,4,1,0.2948147243923612,-0.5327572925137908,0.32370388454861115
543,539,5,4,0,3,1,0.8059258355034723,0.3457973101811051,0.1492594401041667
544,540,5,4,0,3,1,0.3392591688368055,-0.11157861522968218,0.28814832899305565
545,541,5,2,0,3,0,-0.4207408311631945,-0.3283805773365786,0.2648149956597223
546,542,5,2,0,2,0,-0.23851860894097224,-0.5570839769320068,0.24370388454861108
547,543,5,2,1,2,0,-0.14518527560763897,-0.9603134569540573,0.05592610677083328
548,544,5,2,1,2,0,-0.37629638671875,-0.45468791301548883,-0.16518500434027783
549,545,5,2,0,2,1,-0.028296440972222246,0.328543836564147,0.0020370822482639107
550,546,5,2,0,2,0,-0.4962963867187501,0.017046207476341467,0.5142594401041667
551,547,5,2,0,3,1,-0.04740749782986111,-0.15904733866297055,0.003703884548611136
552,548,5,2,1,2,1,0.05037027994791665,-0.2002111978398516,0.2814816623263889
553,549,5,4,1,4,1,0.6431111653645833,0.1908583082053135,0.5103705512152779
554,550,5,3,1,3,1,0.4148147243923611,-0.6887234736103085,0.26037055121527775
555,551,5,4,1,4,1,0.7303702799479167,0.348608805787243,0.1503705512152778
556,552,5,4,0,4,1,0.7970369466145834,0.7121129046168734,-0.0029627821180555403
557,553,5,4,1,2,0,0.4370369466145833,-0.16327027333825467,0.43925944010416673
558,554,5,2,0,2,0,0.010370279947916684,-0.7139667443611273,-0.0229627821180556
559,555,5,2,1,2,0,-0.056296386718749966,-0.5938122841007185,0.2659259711371528
560,556,5,2,1,2,0,0.04592583550347218,-0.34483773919183974,0.2592594401041667
561,557,5,2,1,2,1,-0.19851860894097223,-0.6911330726777823,0.04925944010416668
562,558,5,2,0,3,1,0.4281480577256945,-0.3984960892413827,-0.03296278211805557
563,559,5,4,0,4,1,0.2859258355034722,0.1397642581581441,-0.2279627821180555
564,560,5,3,1,2,1,-0.0874074978298611,-0.6323863592959309,-0.15296278211805553
565,561,5,1,0,2,0,-0.5115557183159722,0.185237743345876,-0.598055419921875
566,562,5,3,0,2,1,0.08355523003472223,-0.9715203865421804,0.121944580078125
567,563,5,4,1,3,1,0.3546663411458333,-0.26894036946050676,0.3975000000000001
568,564,5,2,1,2,0,-0.18711127387152784,-0.5573176391300362,0.01972235785590276
569,565,5,2,0,2,0,-0.08977810329861116,-0.19080571973006005,0.2730555555555555
570,566,5,3,1,2,1,0.38577745225694443,-0.5598554585083486,0.2241668023003472
571,567,5,3,0,4,0,0.40355523003472227,-0.13299617337555775,0.20194458007812505
572,568,5,2,0,2,1,-0.014222547743055581,-0.3313656024476511,0.050833468967013885
573,569,5,2,0,2,0,0.10133300781249995,-0.5479052481121999,0.30416666666666664
574,570,5,2,0,2,0,-0.4586669921875,-0.5337492996220429,0.001944580078124991
575,571,5,2,1,2,0,-0.24088921440972227,-0.791583220261899,0.08194458007812502
576,572,5,4,0,2,1,0.5057774522569445,-0.20979501257574612,0.4019444444444445
577,573,5,2,1,2,1,0.39022189670138885,-0.39088114053957695,0.16194471571180552
578,574,5,4,1,2,1,0.7946663411458333,0.22910501502138803,0.5797222222222222
579,575,5,3,0,1,1,0.2079996744791667,-0.6055636356441907,0.37083346896701397
580,576,5,4,1,3,1,0.7457774522569445,0.05173549758881855,0.4152779134114583
581,577,5,2,0,2,0,-0.08088921440972222,-0.13902166860549361,0.015277913411458321
582,578,5,2,1,2,0,-0.10311143663194451,-0.8932065020075628,0.16638902452256948
583,579,5,2,0,2,1,-0.018666992187499974,-0.6809609252456954,0.18861124674479166
584,580,5,2,0,2,1,-0.08533365885416665,-0.9331515458390658,0.36638902452256944
585,581,5,3,1,3,1,0.4168885633680556,-0.2069708996766127,0.441944580078125
586,582,5,4,0,4,1,0.39022189670138896,-0.2140724383888787,0.015277913411458299
587,583,5,3,0,3,1,0.24355523003472226,-0.6984568975977812,0.2063890245225694
588,584,5,3,0,1,1,0.2613330078125,-0.8852444443085628,0.25527804904513896
589,585,5,2,0,2,0,-0.21422254774305555,-0.8618028789670487,0.24194458007812497
590,586,5,2,1,2,1,0.05244411892361108,-0.787277166581309,0.24638902452256944
591,587,5,4,0,3,1,0.38577745225694454,-0.34974279759965465,0.3352779134114584
592,588,5,4,1,2,1,0.5773331705729167,-0.2846054828989781,0.20638902452256946
593,589,5,4,1,3,1,0.6746663411458333,0.19730358245941065,0.4997223578559028
594,590,5,4,0,3,1,0.5546663411458332,0.14274933327291453,0.4040555826822917
595,591,5,4,1,4,1,0.7777777777777779,0.24460644555161076,0.41972235785590284
596,592,5,3,1,3,1,0.39022189670138896,-0.4818123756482654,0.3975001356336806
597,593,5,3,0,2,1,0.21244411892361112,-0.5415795584946779,0.2863890245225694
598,594,5,4,0,2,1,0.2657774522569444,-0.5618222448377953,0.4063890245225695
599,595,5,3,0,3,1,0.33244411892361114,-0.5506841373710178,-0.03361097547743057
600,596,5,2,0,2,0,-0.3164447699652778,-0.6821928624596578,-0.22027764214409729
601,597,5,3,1,2,1,0.46177761501736114,-0.18539149156318188,0.45916680230034723
602,598,5,2,1,2,1,0.11911078559027777,-0.2153316627190171,0.04194458007812503
603,599,5,4,0,4,1,0.7551109483506945,0.11359161879434716,0.6591668023003472
604,600,5,3,0,3,1,0.2617776150173611,-0.489295047346231,0.4330556911892362
605,601,5,2,0,4,0,-0.3742225477430556,-0.6579415710485155,0.04638902452256942
606,602,5,1,0,4,0,-0.36977810329861116,-0.0316986846595285,-0.39416653103298616
607,603,5,2,0,3,0,-0.0720003255208334,-0.963953998697689,-0.01583319769965273
608,604,5,2,0,2,0,-0.39155571831597225,-0.5288701384454175,-0.020277777777777766
609,605,5,4,0,4,1,0.6791107855902778,0.04508262471013826,0.35305569118923613
610,606,5,4,0,4,1,0.23911078559027774,0.19716498146319805,0.21916680230034724
611,607,5,4,0,3,1,0.7368885633680556,0.1420307909578534,0.30805569118923615
612,608,5,4,0,2,1,0.1502218967013889,-0.957883846331729,0.36638902452256944
613,609,5,4,1,3,1,0.3724441189236111,-0.5520891387511013,0.41972235785590284
614,610,5,3,0,3,1,0.0568885633680556,-0.9598262946785002,0.3352777777777778
615,611,5,4,1,2,1,0.4568885633680556,-0.67870939762026,0.27305555555555555
616,612,5,3,1,2,1,0.5413330078125,-0.1283865360502257,0.3175001356336806
617,613,5,2,0,2,0,-0.2853336588541667,-0.9314308023569297,0.03305555555555552
618,614,5,2,0,2,0,-0.1697781032986111,-0.9808626463655438,0.12638902452256945
619,615,5,2,0,2,0,-0.24533365885416666,-0.5545031987613612,0.050833468967013906
620,616,5,2,0,3,1,0.1595553927951389,-0.5965937879261152,0.2508334689670139
621,617,5,4,0,4,1,0.6751109483506945,0.2667722891795573,0.38861124674479175
622,618,5,4,0,4,1,0.6168885633680554,-0.14707451945923158,0.41972235785590284
623,619,5,4,1,4,1,0.6257774522569444,0.08340653112049971,0.5708334689670139
624,620,5,4,1,3,1,0.6479996744791666,0.2379719117503328,0.3702779134114583
625,621,5,3,1,2,1,0.13688856336805555,-0.84851649470141,0.3175001356336806
626,622,5,3,0,2,1,0.3413330078125,-0.6723309875480599,0.29527791341145837
627,623,5,3,1,2,0,0.06577745225694445,-0.28204746199443925,0.13972249348958332
628,624,5,4,1,2,1,0.5413330078125,-0.32060442360258706,0.1619447157118056
629,625,5,3,0,3,0,0.2524441189236112,-0.36276032420893317,-0.020277642144097184
630,626,5,3,0,2,1,0.16355523003472222,-0.6523645342938136,0.13527791341145834
631,627,5,2,0,1,1,0.007999674479166597,-0.505536287712319,0.2063890245225694
632,628,5,4,0,3,1,0.5502218967013889,-0.5633896235273383,0.31305569118923615
633,629,5,3,1,3,1,0.3813330078125,-0.5949104913237886,0.2641668023003473
634,630,5,4,1,3,1,0.5013330078125,-0.3498759477452148,0.10861124674479165
635,631,5,3,0,4,1,0.25244411892361107,-0.08649822975293109,0.25083346896701386
636,632,5,4,1,2,1,0.15466634114583333,-0.9565635191461483,0.3441668023003473
637,633,5,4,0,4,1,0.47911078559027775,-0.20585208557743492,0.29083346896701395
638,634,5,3,0,2,1,0.33244411892361103,-0.8684566664082327,0.23749999999999996
639,635,5,4,0,3,1,0.4924441189236111,-0.16078456586518167,0.3175001356336805
640,636,5,4,0,4,1,0.7013330078125001,0.040692246205016505,0.4286112467447917
641,637,5,4,0,4,1,0.6479996744791666,0.18681734848159381,0.25527791341145833
642,638,5,4,0,4,1,0.49688856336805554,0.01956482238563719,0.37972249348958337
643,639,5,4,1,3,0,0.4924441189236111,-0.3035910239802993,0.08194458007812497
644,640,5,4,0,4,1,0.6262220594618055,0.19233030558686962,0.1663888888888889
645,641,5,4,1,4,1,0.7820244683159723,0.2825007681747135,0.5941544596354167
646,642,5,4,0,4,1,0.63980224609375,0.28014234204588573,0.56248779296875
647,643,5,4,1,4,1,0.3731355794270834,0.09867594119104553,0.7763768174913195
648,644,5,5,1,4,1,0.7864689127604167,0.22865311951211081,0.6608211263020833
649,645,5,2,1,3,0,0.13758002387152776,-0.918777370124017,0.2563768174913196
650,646,5,3,1,4,1,0.13313557942708337,-0.6702507177668591,0.3141545952690972
651,647,5,3,0,2,1,0.23535780164930556,-0.6424064228432995,0.18526570638020834
652,648,5,3,1,2,1,0.2309133572048611,-0.3021312498154983,-0.09473429361979166
653,649,5,3,0,4,1,0.33758002387152786,-0.776013943534468,0.37637654622395844
654,650,5,3,1,3,0,0.19091335720486113,-0.7068352079636806,0.24748779296875
655,651,5,2,0,2,0,0.04869113498263892,-0.594878840956133,-0.28584554036458343
656,652,5,4,1,3,1,0.1375800238715278,-0.7292655386276754,0.2785990397135417
657,653,5,3,1,2,0,0.15091335720486113,-0.7808693845740491,0.21193237304687496
658,654,5,3,1,3,1,0.43535780164930554,-0.5345094237419923,0.47859890407986116
659,655,5,2,1,2,0,-0.14241997612847226,-0.514849631716501,-0.39695651584201397
660,656,4,2,0,2,1,0.049444240993923624,-0.5695380721148429,-0.19499986436631947
661,657,5,3,1,2,0,0.23535780164930556,-0.6422947493188363,0.21193237304687504
662,658,5,2,1,2,1,0.035357801649305534,-0.6274253364774307,0.2608211263020834
663,659,5,2,1,3,0,0.11535780164930556,-0.9529570969594945,0.025265570746527778
664,660,5,2,1,2,0,0.3375800238715278,-0.5892685887283398,-0.05917873806423605
665,661,5,3,1,2,1,0.27535780164930557,-0.4602288633452293,0.24748779296875
666,662,5,4,1,4,1,0.3109133572048612,-0.43263293313566376,0.331932373046875
667,663,5,4,1,4,1,0.5153578016493057,0.21973551298753308,0.7091544596354167
668,664,5,3,1,3,1,0.35091335720486116,-0.6517264834229948,0.11415445963541668
669,665,5,4,1,3,0,0.14646891276041663,-0.8047308602203908,0.0785989040798611
670,666,6,2,1,2,0,0.007242612485532427,-0.7798029320640207,0.021517605251736117
671,667,5,3,1,2,1,-0.08019775390625,-0.39561638248292874,0.18970987955729166
672,668,4,2,0,2,0,0.1330861409505208,-0.9793109921888092,-0.058001200358072984
673,669,5,3,0,3,0,0.19091335720486113,-0.805863106765587,0.05637681749131945
674,670,5,2,1,2,1,-0.05797553168402778,-0.8502291226293966,-0.08140096028645834
675,671,5,2,1,2,0,-0.3735310872395834,-0.42032589660517,0.007487792968749962
676,672,5,2,1,3,0,-0.07575330946180556,-0.4049408800296771,-0.17917873806423615
677,673,5,3,1,2,1,0.2620244683159722,-0.7943245432026991,0.08748806423611111
678,674,5,3,1,3,0,0.17758002387152777,-0.2709663897984631,0.29637668185763894
679,675,5,4,1,3,1,0.4442466905381945,-0.4495303729209489,0.4741544596354167
680,676,5,2,1,2,0,-0.28908664279513896,-0.032413638945752755,-0.6552898491753473
681,677,5,3,1,2,1,0.14646891276041668,-0.7765890177091745,0.02526570638020832
682,678,5,3,1,3,1,0.26202446831597226,-0.24865269075966728,0.09193250868055561
683,679,5,3,1,3,1,0.31980224609374996,-0.4799380618959626,0.27415445963541674
684,680,5,3,1,3,0,0.1420244683159722,-0.730347487562429,0.05193237304687502
685,681,5,4,0,4,1,0.4220244683159723,-0.5827110181491619,0.3674879286024305
686,682,5,4,1,3,1,0.408691134982639,-0.5583942114716901,0.3185990397135417
687,683,5,4,0,4,1,0.4975800238715279,-0.4170220431793846,0.291932373046875
688,684,5,3,0,3,1,0.26646891276041673,-0.7632795006874862,0.2697101508246528
689,685,5,4,0,4,0,0.5375800238715278,-0.30212829346777703,0.46082112630208344
690,686,5,4,0,3,1,0.15535780164930552,-0.7439321765163951,0.2963768174913194
691,687,5,3,0,2,0,0.04869113498263887,-0.628763542614752,0.1808212619357639
692,688,5,2,0,3,1,-0.03575330946180555,-0.7907086534036114,-0.22362318250868052
693,689,5,4,1,3,1,0.24424669053819442,-0.8532610638970797,0.2963766818576389
694,690,5,3,0,3,1,0.1464689127604168,-0.8108899915464651,0.17637681749131945
695,691,5,4,1,4,1,0.5331355794270835,-0.3218556392468791,0.5141545952690972
696,692,5,3,1,3,1,0.3109133572048612,-0.6538836044186698,0.20748792860243057
697,693,5,3,1,3,1,-0.07130886501736117,-0.6188516858550177,0.016376817491319452
698,694,5,2,0,3,1,0.13758002387152773,-0.5943583941607617,0.1541547309027778
699,695,5,3,1,3,1,0.4269135199652778,-0.5282960465818249,0.2519322374131945
700,696,5,2,1,2,1,0.07980224609375001,-0.7716844204955348,0.18526557074652772
701,697,5,2,1,2,0,-0.0979755316840278,-0.9418271938980615,0.08304348415798614
702,698,5,3,1,3,1,0.1909133572048612,-0.5236891276931177,0.02082112630208328
703,699,5,2,1,2,0,-0.0046421983506944155,-0.3360881486262962,-0.40584554036458326
704,700,5,2,1,2,0,-0.08908664279513892,-0.6340375232569487,0.17637668185763888
705,701,5,2,0,2,0,-0.24908664279513895,-0.37361581123271614,-0.46362331814236113
706,702,5,3,1,3,0,0.15980224609375,-0.8494875995836229,0.06526557074652775
707,703,5,2,1,2,0,-0.1690866427951389,-0.9654002372615282,-0.005845404730902781
708,704,5,3,1,3,0,0.08869113498263895,-0.6323028572988327,0.2474879286024306
709,705,5,2,1,2,0,-0.20464219835069447,-0.7890403210128943,-0.4058455403645834
710,706,5,2,0,2,0,-0.28019775390625,-0.42149901865204675,-0.1925120713975695
711,707,5,2,0,2,0,-0.009086642795138867,-0.8386517434011391,0.1230434841579862
712,708,5,2,1,2,0,-0.29353108723958327,-0.5299047854253895,0.051932373046874945
713,709,5,2,1,2,0,-0.017975531684027768,-0.9010134050633013,0.09637681749131946
714,710,5,2,1,3,0,0.008691134982638871,-0.8387206551323061,-0.03251220703125
715,711,5,2,0,2,0,-0.3957533094618056,-0.6822044632840727,-0.18806776258680555
716,712,5,2,1,2,0,-0.1913088650173611,-0.7204077807879755,-0.07695638020833331
717,713,5,4,1,4,1,0.5109133572048612,0.04600651690552626,0.3230434841579861
718,714,6,3,0,3,0,0.2296705457899305,-0.48288305836694684,0.15729460539641205
719,715,5,4,1,4,1,0.6220244683159722,0.1318501377559702,0.5758213975694445
720,716,5,4,1,3,1,0.5331355794270835,-0.07953894469095357,0.44304361979166673
721,717,5,2,1,3,0,0.04869113498263892,-0.9050768917373035,0.211932373046875
722,718,5,3,0,4,0,0.31535780164930544,-0.302852762088876,0.14971015082465278
723,719,5,4,0,4,1,0.3464689127604167,-0.3136627503957855,0.49193223741319453
724,720,5,2,0,2,0,-0.06686442057291668,-0.8151780429772625,-0.1791787380642361
725,721,5,3,1,3,1,0.3955555555555556,-0.29211157858635833,0.11833333333333332
726,722,5,3,1,2,1,0.39555555555555555,-0.3620839773058749,-0.07277777777777784
727,723,5,4,1,3,1,0.7244444444444446,0.15558852948532406,-0.07722222222222228
728,724,5,3,0,2,1,0.4666666666666668,-0.44371510261535524,0.2916666666666667
729,725,5,3,1,2,0,-0.13333333333333333,-0.8756965679735396,0.047222222222222235
730,726,5,2,1,2,0,0.18222222222222215,-0.8929605879564727,-0.023888888888888942
731,727,5,3,0,2,1,0.28888888888888886,-0.6878948991739093,0.07388888888888888
732,728,5,2,0,3,0,-0.07555555555555556,-0.19965498536154114,-0.2772222222222223
733,729,5,2,0,2,0,-0.1377777777777778,-0.2930387220936554,0.2961111111111111
734,730,5,2,0,4,0,-0.3355555555555556,0.4360235499507857,-0.11333333333333331
735,731,5,2,0,2,0,0.031111111111111155,-0.5161361945532933,0.15388888888888896
736,732,5,2,0,3,0,0.09777777777777777,-0.6952823245326801,-0.01500000000000001
737,733,5,3,1,3,1,0.2488888888888888,-0.8637608593918149,0.28277777777777785
738,734,5,4,0,4,1,0.608888888888889,0.05978527734723913,0.2688888888888889
739,735,5,3,1,3,1,0.428888888888889,-0.5544476712724927,0.3583333333333334
740,736,5,3,1,2,1,0.2711111111111111,-0.7624406813834287,-0.0905555555555555
741,737,5,3,1,3,1,0.2800000000000001,-0.5584144522727553,0.18500000000000003
742,738,5,3,0,3,1,0.288888888888889,-0.5138769011294365,0.3094444444444445
743,739,5,3,1,2,1,0.4,-0.5930236333891398,0.0961111111111111
744,740,5,3,1,2,1,0.4244444444444445,-0.2470265781602973,0.23388888888888895
745,741,5,3,0,3,1,0.26222222222222225,-0.2662840500841767,0.038333333333333344
746,742,5,3,0,2,1,0.022222222222222216,-0.6910312208154422,-0.10833333333333335
747,743,5,4,1,4,1,0.5022222222222223,-0.43179018844625805,0.14944444444444444
