id,loc_id,filepath,heading,,
786,686,PILOT/GSV_PILOT_686_2.jpg,336,,
787,686,PILOT/GSV_PILOT_686_3.jpg,66,,
788,686,PILOT/GSV_PILOT_686_4.jpg,156,,
789,687,PILOT/GSV_PILOT_687_1.jpg,155,,
790,687,PILOT/GSV_PILOT_687_2.jpg,245,,
791,687,PILOT/GSV_PILOT_687_3.jpg,335,,
792,687,PILOT/GSV_PILOT_687_4.jpg,65,,
793,689,PILOT/GSV_PILOT_689_1.jpg,334,,
794,689,PILOT/GSV_PILOT_689_2.jpg,64,,
795,689,PILOT/GSV_PILOT_689_3.jpg,154,,
796,689,PILOT/GSV_PILOT_689_4.jpg,244,,
797,699,PILOT/GSV_PILOT_699_1.jpg,292,,
798,699,PILOT/GSV_PILOT_699_2.jpg,22,,
799,699,PILOT/GSV_PILOT_699_3.jpg,112,,
800,699,PILOT/GSV_PILOT_699_4.jpg,202,,
