7765,80,2,599,,4,no,3,yes,0.2679009331597222,-0.99189294302248,0.24706827799479164,,2017-05-04 14:01:30.000000,2017-05-04 14:01:48.000000
7766,80,2,600,,3,no,2,yes,-0.020987955729166632,-0.989500576983394,0.2915127224392361,,2017-05-04 14:01:50.000000,2017-05-04 14:02:06.000000
7767,80,2,602,,2,yes,2,no,-0.28765462239583334,-0.7198387461070146,0.6026238335503473,,2017-05-04 14:02:08.000000,2017-05-04 14:02:22.000000
7768,80,2,606,,4,yes,4,yes,0.7790120442708335,0.08628010735286296,0.6470682779947918,,2017-05-04 14:02:23.000000,2017-05-04 14:03:52.000000
7769,80,2,607,,3,no,3,yes,0.35678982204861115,-0.9723164044000128,0.380401611328125,,2017-05-04 14:03:55.000000,2017-05-04 14:04:12.000000
7770,80,2,610,,2,no,2,yes,-0.17654351128472223,-0.5786390894148674,0.6470682779947918,,2017-05-04 14:04:14.000000,2017-05-04 14:04:26.000000
7771,80,2,611,,2,no,2,yes,-0.3098768446180556,-0.9871645989113891,0.15818006727430553,,2017-05-04 14:04:28.000000,2017-05-04 14:04:44.000000
7772,80,2,612,,4,no,3,yes,0.11234537760416659,-0.9782575656118873,0.3581800672743056,,2017-05-04 14:04:45.000000,2017-05-04 14:04:58.000000
7773,80,2,615,,4,no,4,yes,0.46790093315972225,-0.9290323219644194,0.380401611328125,,2017-05-04 14:05:00.000000,2017-05-04 14:05:12.000000
7774,80,2,620,,2,no,2,no,0.3345675998263888,-0.9831912455701463,-0.04182061089409719,,2017-05-04 14:05:14.000000,2017-05-04 14:05:33.000000
7775,80,2,623,,4,no,4,yes,0.4901231553819444,-0.9102206940928272,0.42484605577256945,,2017-05-04 14:05:34.000000,2017-05-04 14:05:48.000000
7776,80,2,624,,4,no,3,yes,0.4234564887152778,-0.9558986796936495,0.31373494466145835,,2017-05-04 14:05:50.000000,2017-05-04 14:06:11.000000
7777,80,2,628,,2,no,2,no,-0.28765462239583334,-0.989500576983394,0.2915127224392361,,2017-05-04 14:06:13.000000,2017-05-04 14:06:25.000000
7778,80,2,634,,3,no,2,yes,-0.13209906684027772,-0.9960383266468367,0.20262383355034727,,2017-05-04 14:06:26.000000,2017-05-04 14:06:44.000000
7779,80,2,640,,2,no,2,no,-0.35432128906250004,-0.9647790640207135,0.4026238335503472,,2017-05-04 14:06:47.000000,2017-05-04 14:06:56.000000
7780,80,2,641,,2,no,2,no,-0.3320990668402778,-0.9836380187423839,0.3137356228298611,,2017-05-04 14:06:58.000000,2017-05-04 14:07:07.000000
7781,80,2,642,,4,no,4,yes,0.4901231553819444,-0.8554124430902946,0.5359571668836806,,2017-05-04 14:07:09.000000,2017-05-04 14:07:24.000000
7782,80,2,644,,4,no,4,yes,0.5790120442708334,-0.7771214058678255,0.35817938910590286,,2017-05-04 14:07:26.000000,2017-05-04 14:07:38.000000
7783,80,2,9999,,4,yes,4,yes,0.5123453776041668,-0.8867010466370403,0.46929050021701396,,2017-05-04 14:07:39.000000,2017-05-04 14:07:56.000000
